w,iterate,binID
6.176275799773986e-12,92,"[6,5]"
2.226239735502256e-16,93,"[6,5]"
0.0015239388652078054,94,"[6,5]"
0.0024971804264468504,95,"[6,5]"
0.009299058112212695,96,"[6,5]"
0.0021327361589708487,97,"[6,5]"
1.079624723798172e-24,98,"[6,5]"
1.6105732096980402e-5,99,"[6,5]"
2.474642261291613e-6,100,"[6,5]"
0.016891370950080507,1,"[7,5]"
0.009203844419095449,2,"[7,5]"
0.007427431317874429,3,"[7,5]"
0.0015415991582356666,4,"[7,5]"
3.791660496732223e-6,5,"[7,5]"
8.552891403821135e-8,6,"[7,5]"
4.832481093820924e-6,7,"[7,5]"
2.7445239700781704e-7,8,"[7,5]"
0.00016760011874266466,9,"[7,5]"
1.3964206371362728e-9,10,"[7,5]"
0.0005304790071985801,11,"[7,5]"
1.2482554210801275e-10,12,"[7,5]"
8.227074632186607e-5,13,"[7,5]"
1.9020267866392586e-7,14,"[7,5]"
4.1796365012846056e-7,15,"[7,5]"
2.2545251947403824e-20,16,"[7,5]"
0.0002664631105649729,17,"[7,5]"
4.1398033507979214e-5,18,"[7,5]"
1.1471072821041163e-8,19,"[7,5]"
0.0018095168376973802,20,"[7,5]"
0.007052696824655302,21,"[7,5]"
0.00987684252451687,22,"[7,5]"
0.015920763189624758,23,"[7,5]"
0.02201267023056648,24,"[7,5]"
0.027266468000058046,25,"[7,5]"
0.030455201900850992,26,"[7,5]"
0.046159741330562755,27,"[7,5]"
0.02976637889161072,28,"[7,5]"
0.03196431192103252,29,"[7,5]"
0.026023150423697437,30,"[7,5]"
0.04582311210222517,31,"[7,5]"
0.028650629591691866,32,"[7,5]"
0.01788304144857402,33,"[7,5]"
0.021085277199546556,34,"[7,5]"
0.016132385336225113,35,"[7,5]"
0.01008062911199527,36,"[7,5]"
0.006981515175685623,37,"[7,5]"
0.0017354263615249421,38,"[7,5]"
6.564895192680022e-5,39,"[7,5]"
0.00016344321587163766,40,"[7,5]"
4.2262268649947336e-5,41,"[7,5]"
4.613587253879384e-8,42,"[7,5]"
0.00012748762419595143,43,"[7,5]"
2.046124747689614e-10,44,"[7,5]"
1.561570995148974e-16,45,"[7,5]"
4.2169084215587167e-10,46,"[7,5]"
0.0002496519677676323,47,"[7,5]"
2.3854445654629504e-16,48,"[7,5]"
4.12916215186466e-8,49,"[7,5]"
0.0004450213693662799,50,"[7,5]"
1.5445293035736195e-7,51,"[7,5]"
2.667718722602859e-5,52,"[7,5]"
5.298260085135253e-17,53,"[7,5]"
0.00010793296358747089,54,"[7,5]"
1.2437582405893414e-6,55,"[7,5]"
1.7283229526009435e-9,56,"[7,5]"
9.73349613819029e-6,57,"[7,5]"
4.4139274123548985e-13,58,"[7,5]"
0.00022597414024068646,59,"[7,5]"
4.6590068511613886e-7,60,"[7,5]"
3.1303674267522257e-5,61,"[7,5]"
0.002822340977539712,62,"[7,5]"
1.6636624761382418e-7,63,"[7,5]"
1.0708026485076034e-6,64,"[7,5]"
5.678499682140671e-7,65,"[7,5]"
1.078948893006019e-6,66,"[7,5]"
9.126236609110192e-6,67,"[7,5]"
6.641301108286613e-9,68,"[7,5]"
8.600342707084866e-9,69,"[7,5]"
8.237356602887373e-19,70,"[7,5]"
3.2692178435759007e-6,71,"[7,5]"
5.355241658358671e-18,72,"[7,5]"
0.0022231059463509676,73,"[7,5]"
0.0010861699987454348,74,"[7,5]"
3.89759583795218e-8,75,"[7,5]"
1.2864131918751868e-8,76,"[7,5]"
1.7485357620347532e-19,77,"[7,5]"
1.9444614564221894e-7,78,"[7,5]"
3.582954131795933e-5,79,"[7,5]"
0.001919066602624564,80,"[7,5]"
0.0027635568845324494,81,"[7,5]"
0.0037957342676146,82,"[7,5]"
0.014365618351112946,83,"[7,5]"
0.007363960103287246,84,"[7,5]"
0.015567826921374968,85,"[7,5]"
0.01387544382291031,86,"[7,5]"
0.00486870655604922,87,"[7,5]"
0.00713326789436017,88,"[7,5]"
0.005321022051356459,89,"[7,5]"
0.0009559064778903032,90,"[7,5]"
1.0258140910644046e-8,91,"[7,5]"
1.7391151799535153e-6,92,"[7,5]"
2.010731475817313e-5,93,"[7,5]"
0.0004387089008149502,94,"[7,5]"
0.0026494609742897398,95,"[7,5]"
0.0019256250583642486,96,"[7,5]"
8.499847203909478e-6,97,"[7,5]"
0.0027664996927971473,98,"[7,5]"
3.380632181158217e-5,99,"[7,5]"
2.915108636212534e-16,100,"[7,5]"
0.007466863245722828,1,"[8,5]"
0.00349949262112318,2,"[8,5]"
0.0012435087806163363,3,"[8,5]"
0.0007346891178064882,4,"[8,5]"
7.459141824285074e-6,5,"[8,5]"
1.8710291355631582e-10,6,"[8,5]"
3.8184202721808525e-12,7,"[8,5]"
0.00011968344580295571,8,"[8,5]"
4.1630548735312465e-5,9,"[8,5]"
2.0596329959832414e-6,10,"[8,5]"
1.2455530210753867e-12,11,"[8,5]"
1.4252071088180006e-8,12,"[8,5]"
9.338099348478065e-5,13,"[8,5]"
8.498195990119667e-7,14,"[8,5]"
3.1808366794246215e-9,15,"[8,5]"
1.0643686883183595e-5,16,"[8,5]"
5.215024984956353e-5,17,"[8,5]"
9.43861322991387e-5,18,"[8,5]"
0.0031101934934494382,19,"[8,5]"
8.38309543021313e-9,20,"[8,5]"
3.4619156066174272e-6,21,"[8,5]"
0.00010275769679931858,22,"[8,5]"
6.209705897570287e-16,23,"[8,5]"
5.604697932674704e-7,24,"[8,5]"
6.91747900445862e-17,25,"[8,5]"
3.536843115220306e-10,26,"[8,5]"
1.0751822864196482e-5,27,"[8,5]"
8.662754876170962e-6,28,"[8,5]"
4.5374186342274045e-5,29,"[8,5]"
3.1749950953116977e-6,30,"[8,5]"
1.124439179605283e-6,31,"[8,5]"
1.2176745616015298e-5,32,"[8,5]"
8.379397443663413e-15,33,"[8,5]"
4.6592634921813976e-7,34,"[8,5]"
2.2484033035393234e-6,35,"[8,5]"
1.0217216217100849e-7,36,"[8,5]"
2.5373975281797924e-5,37,"[8,5]"
2.4624827665780274e-11,38,"[8,5]"
2.0512466102167386e-14,39,"[8,5]"
1.2676086092611116e-8,40,"[8,5]"
8.911564653033702e-7,41,"[8,5]"
1.3197643805784925e-8,42,"[8,5]"
0.0001403411563764273,43,"[8,5]"
4.699857627016771e-5,44,"[8,5]"
1.0887731419408496e-6,45,"[8,5]"
3.688133277139688e-6,46,"[8,5]"
2.524536237814641e-12,47,"[8,5]"
1.65440864375872e-8,48,"[8,5]"
7.730137449148979e-5,49,"[8,5]"
2.8261165947375574e-16,50,"[8,5]"
1.870864439687848e-11,51,"[8,5]"
1.8293447510645246e-5,52,"[8,5]"
1.3276481351956611e-7,53,"[8,5]"
5.270402652147274e-13,54,"[8,5]"
5.555552886379705e-5,55,"[8,5]"
0.0008468017227818952,56,"[8,5]"
0.006194412605979972,57,"[8,5]"
0.005005763673378213,58,"[8,5]"
0.005612735297795837,59,"[8,5]"
0.00724951260874338,60,"[8,5]"
0.030897019650856197,61,"[8,5]"
0.03367472518797591,62,"[8,5]"
0.026354640101334155,63,"[8,5]"
0.027932077188688,64,"[8,5]"
0.015958254799361707,65,"[8,5]"
0.0383237346799404,66,"[8,5]"
0.03515202271340847,67,"[8,5]"
0.014331636527604382,68,"[8,5]"
0.005264080117214045,69,"[8,5]"
0.007182675335129246,70,"[8,5]"
0.02188767372969573,71,"[8,5]"
0.03694260795046368,72,"[8,5]"
0.03580259443361712,73,"[8,5]"
0.03870965540427029,74,"[8,5]"
0.024847306033433922,75,"[8,5]"
0.0221535015484414,76,"[8,5]"
0.017688418770560082,77,"[8,5]"
0.019976240923581925,78,"[8,5]"
0.029707321305670567,79,"[8,5]"
0.017581723670011547,80,"[8,5]"
0.027516720416986957,81,"[8,5]"
0.027601140271582662,82,"[8,5]"
0.013809619754272752,83,"[8,5]"
0.014953466922061969,84,"[8,5]"
0.018821403510872445,85,"[8,5]"
0.016500630470375623,86,"[8,5]"
0.007158716379416971,87,"[8,5]"
0.004948024456050698,88,"[8,5]"
0.008531129028810723,89,"[8,5]"
0.00636684323755855,90,"[8,5]"
0.00919052997013773,91,"[8,5]"
0.00457611374571145,92,"[8,5]"
0.0032285819610937297,93,"[8,5]"
3.8637932069739814e-7,94,"[8,5]"
5.8631556244989e-12,95,"[8,5]"
4.276856577883384e-11,96,"[8,5]"
4.299529130038869e-8,97,"[8,5]"
1.839734378497264e-11,98,"[8,5]"
0.0009533854109199968,99,"[8,5]"
1.1951102612683471e-5,100,"[8,5]"
0.007146736149190536,1,"[9,5]"
0.009212538878653637,2,"[9,5]"
0.01619737906769418,3,"[9,5]"
0.008096678566050444,4,"[9,5]"
0.012084605807967315,5,"[9,5]"
0.018819119693809595,6,"[9,5]"
0.012069575347714735,7,"[9,5]"
0.01793091722303419,8,"[9,5]"
0.017710951410873848,9,"[9,5]"
0.016455731817817107,10,"[9,5]"
0.012808549563667802,11,"[9,5]"
0.019771136283631925,12,"[9,5]"
0.017072542426883972,13,"[9,5]"
0.03225804803334877,14,"[9,5]"
0.03740826270560624,15,"[9,5]"
0.0383382131271819,16,"[9,5]"
0.016553533184368214,17,"[9,5]"
0.025841822871423982,18,"[9,5]"
0.014600703297320635,19,"[9,5]"
0.01955642677478925,20,"[9,5]"
0.020386484280991633,21,"[9,5]"
0.018828494760867384,22,"[9,5]"
0.012431949854745678,23,"[9,5]"
0.004458401011033876,24,"[9,5]"
0.004379201295722063,25,"[9,5]"
0.0017496536366882487,26,"[9,5]"
0.00015094303425733534,27,"[9,5]"
8.9940987399004e-10,28,"[9,5]"
0.00010315263241037772,29,"[9,5]"
3.2324696526368006e-6,30,"[9,5]"
6.486402242404017e-6,31,"[9,5]"
7.931166514919112e-8,32,"[9,5]"
1.8649770144524535e-15,33,"[9,5]"
0.00048185647577253114,34,"[9,5]"
0.0031880901086122813,35,"[9,5]"
0.002798981897676843,36,"[9,5]"
3.0407208328126134e-11,37,"[9,5]"
0.00014489522508637345,38,"[9,5]"
3.914795700449429e-6,39,"[9,5]"
2.0587311033211286e-8,40,"[9,5]"
0.0004831765071774993,41,"[9,5]"
6.604196746179575e-8,42,"[9,5]"
8.649030597575672e-7,43,"[9,5]"
4.090179205507189e-6,44,"[9,5]"
9.326025419228772e-27,45,"[9,5]"
0.004142880338952125,46,"[9,5]"
0.014665625255293512,47,"[9,5]"
0.00495660384954841,48,"[9,5]"
0.00399899515944776,49,"[9,5]"
2.2032874714925853e-5,50,"[9,5]"
6.299583325020368e-8,51,"[9,5]"
1.8809477613824119e-22,52,"[9,5]"
9.225784258952931e-5,53,"[9,5]"
1.8031731644838373e-6,54,"[9,5]"
3.4756900754558867e-7,55,"[9,5]"
0.0010427349570177734,56,"[9,5]"
0.001250894763200971,57,"[9,5]"
0.001558944342741685,58,"[9,5]"
3.199611051410112e-9,59,"[9,5]"
4.3484816286674244e-23,60,"[9,5]"
2.7545458123373078e-12,61,"[9,5]"
1.1484736526547215e-14,62,"[9,5]"
1.6314557372789e-6,63,"[9,5]"
0.00036380484751094,64,"[9,5]"
5.8608749530308014e-8,65,"[9,5]"
0.00013515441933920118,66,"[9,5]"
0.0031647399202619714,67,"[9,5]"
0.0035533330486903557,68,"[9,5]"
0.0012308691878783753,69,"[9,5]"
1.9889802400050354e-6,70,"[9,5]"
6.084509811410367e-9,71,"[9,5]"
0.0004308121390570587,72,"[9,5]"
9.791702491277897e-5,73,"[9,5]"
0.00011296988085409926,74,"[9,5]"
1.7167942211856081e-6,75,"[9,5]"
0.0006459079152058435,76,"[9,5]"
0.000426712681081322,77,"[9,5]"
0.0002806218697108943,78,"[9,5]"
0.0016284335814703602,79,"[9,5]"
3.0172463468852793e-6,80,"[9,5]"
2.4014678213495222e-5,81,"[9,5]"
1.6771031179983838e-9,82,"[9,5]"
1.0741895027568785e-9,83,"[9,5]"
0.00013002043865799058,84,"[9,5]"
7.375978961938466e-8,85,"[9,5]"
0.0011177342328775786,86,"[9,5]"
2.3640740653079604e-8,87,"[9,5]"
1.0567243649109554e-9,88,"[9,5]"
2.5708337666128126e-6,89,"[9,5]"
2.128105669015495e-5,90,"[9,5]"
7.415400006432675e-5,91,"[9,5]"
1.937017565970812e-13,92,"[9,5]"
1.1363005777002732e-7,93,"[9,5]"
7.338427199738927e-21,94,"[9,5]"
0.001967801971504717,95,"[9,5]"
1.130161852597667e-9,96,"[9,5]"
1.6859839160003932e-10,97,"[9,5]"
1.3633041245125242e-9,98,"[9,5]"
1.844095190029228e-8,99,"[9,5]"
0.00029295437642714873,100,"[9,5]"
0.013834467783664118,1,"[10,5]"
0.01170383179637206,2,"[10,5]"
0.025856854292627886,3,"[10,5]"
0.030253329477417296,4,"[10,5]"
0.018884214668330387,5,"[10,5]"
0.021784584151033282,6,"[10,5]"
0.03533913836129217,7,"[10,5]"
0.02162868743907522,8,"[10,5]"
0.02167458390879416,9,"[10,5]"
0.017035399240274845,10,"[10,5]"
0.015190113972249277,11,"[10,5]"
0.020811573924760057,12,"[10,5]"
0.018643353120154228,13,"[10,5]"
0.018315869805651298,14,"[10,5]"
0.03230870231822279,15,"[10,5]"
0.02770061451930797,16,"[10,5]"
0.010423697503421349,17,"[10,5]"
0.005540906630328542,18,"[10,5]"
0.0038804824335535526,19,"[10,5]"
0.0029251431454377836,20,"[10,5]"
0.0017424200427764716,21,"[10,5]"
0.003103879920844049,22,"[10,5]"
5.642595340835913e-5,23,"[10,5]"
9.33101458138041e-5,24,"[10,5]"
4.659480346182325e-7,25,"[10,5]"
8.634005557407173e-6,26,"[10,5]"
1.3646536814991318e-10,27,"[10,5]"
1.80584773048571e-24,28,"[10,5]"
4.483484468711907e-16,29,"[10,5]"
0.0001508012350892724,30,"[10,5]"
5.609265377223206e-10,31,"[10,5]"
4.864294147004268e-14,32,"[10,5]"
1.4374370763371687e-11,33,"[10,5]"
0.001640110287978613,34,"[10,5]"
9.674787578181575e-6,35,"[10,5]"
1.4340641305458993e-5,36,"[10,5]"
5.692897488224585e-7,37,"[10,5]"
5.775523783433115e-6,38,"[10,5]"
1.8480500777823704e-6,39,"[10,5]"
1.812999667541146e-9,40,"[10,5]"
4.482329391805773e-8,41,"[10,5]"
0.0005039845661350016,42,"[10,5]"
1.173592265668769e-6,43,"[10,5]"
0.000767820247753917,44,"[10,5]"
5.931041192278198e-20,45,"[10,5]"
3.247957946151983e-12,46,"[10,5]"
2.694624740105803e-6,47,"[10,5]"
1.841475916080738e-10,48,"[10,5]"
2.889075142836219e-7,49,"[10,5]"
0.00014373955181564026,50,"[10,5]"
0.00017777640550001926,51,"[10,5]"
6.478385798196238e-5,52,"[10,5]"
0.00018644286253393272,53,"[10,5]"
1.9619885386716855e-7,54,"[10,5]"
5.162265065386389e-10,55,"[10,5]"
6.952306557446735e-13,56,"[10,5]"
4.559330528670834e-10,57,"[10,5]"
8.107023179144299e-6,58,"[10,5]"
0.0015261154996677397,59,"[10,5]"
0.001990968083630752,60,"[10,5]"
0.0017241918761038244,61,"[10,5]"
0.00011740786547013226,62,"[10,5]"
1.4917128129221737e-8,63,"[10,5]"
5.145585159404021e-6,64,"[10,5]"
0.0012306286377412197,65,"[10,5]"
0.004731019922305938,66,"[10,5]"
0.018901386215547378,67,"[10,5]"
0.014300193069202953,68,"[10,5]"
0.02009215826417277,69,"[10,5]"
0.026398624877515774,70,"[10,5]"
0.023681665729426277,71,"[10,5]"
0.0144195119812688,72,"[10,5]"
0.008419131524279725,73,"[10,5]"
0.0062631818066692145,74,"[10,5]"
0.0027123957108082805,75,"[10,5]"
0.0036459219477926056,76,"[10,5]"
2.544232193510511e-6,77,"[10,5]"
4.182462023795985e-13,78,"[10,5]"
3.456449280271909e-11,79,"[10,5]"
2.955886593039871e-11,80,"[10,5]"
0.00042049585766223085,81,"[10,5]"
0.0018465513779939424,82,"[10,5]"
0.00332304198002157,83,"[10,5]"
0.0018823658364370236,84,"[10,5]"
0.0004833285168528839,85,"[10,5]"
1.4604990054098625e-12,86,"[10,5]"
2.1649704767155922e-5,87,"[10,5]"
6.26717822877228e-17,88,"[10,5]"
2.382907675091607e-16,89,"[10,5]"
5.262684064678713e-5,90,"[10,5]"
2.290917526128916e-10,91,"[10,5]"
7.699843509112057e-5,92,"[10,5]"
2.1497945895210196e-7,93,"[10,5]"
2.7398124908143995e-6,94,"[10,5]"
4.109362255530942e-8,95,"[10,5]"
0.002564763477212827,96,"[10,5]"
0.0012686449913871854,97,"[10,5]"
1.9009309904747626e-8,98,"[10,5]"
1.0181160550128439e-7,99,"[10,5]"
6.921273575201431e-6,100,"[10,5]"
0.010056922921292448,1,"[1,6]"
0.006831007895950117,2,"[1,6]"
2.1855656194359338e-5,3,"[1,6]"
3.980442475611766e-5,4,"[1,6]"
2.215100874923849e-5,5,"[1,6]"
1.194406074803005e-10,6,"[1,6]"
0.0007811962015985224,7,"[1,6]"
7.964547455565283e-5,8,"[1,6]"
9.74222983688044e-6,9,"[1,6]"
1.1239174815644671e-10,10,"[1,6]"
0.00030651691580588854,11,"[1,6]"
4.265866002319332e-11,12,"[1,6]"
1.546826147096438e-9,13,"[1,6]"
8.00908274936162e-7,14,"[1,6]"
7.752196096534576e-23,15,"[1,6]"
7.194232392230746e-6,16,"[1,6]"
1.11369434556752e-23,17,"[1,6]"
8.243963226859161e-8,18,"[1,6]"
3.941172350764066e-5,19,"[1,6]"
5.8822811418026825e-5,20,"[1,6]"
1.5812280182243997e-5,21,"[1,6]"
7.402854706964879e-10,22,"[1,6]"
0.005871496810089268,23,"[1,6]"
0.007357097252793656,24,"[1,6]"
0.0052607261935002,25,"[1,6]"
0.0006636742924386278,26,"[1,6]"
0.00031094038765302996,27,"[1,6]"
1.3636620196728245e-11,28,"[1,6]"
0.0011318198229642582,29,"[1,6]"
0.0005427579127094013,30,"[1,6]"
0.0001389751221216318,31,"[1,6]"
8.837652046793587e-12,32,"[1,6]"
0.00030891085909394124,33,"[1,6]"
0.0027652358560510573,34,"[1,6]"
2.57917457461895e-9,35,"[1,6]"
4.626450445537353e-29,36,"[1,6]"
4.0251542776433205e-10,37,"[1,6]"
8.19869068615875e-7,38,"[1,6]"
4.6092031714300044e-10,39,"[1,6]"
1.5588355531956273e-6,40,"[1,6]"
3.693234103611428e-11,41,"[1,6]"
2.0522864380994162e-6,42,"[1,6]"
2.3658809671648147e-16,43,"[1,6]"
1.6002354243262366e-6,44,"[1,6]"
1.7895223385341703e-9,45,"[1,6]"
1.717416469542532e-8,46,"[1,6]"
6.648432246069495e-8,47,"[1,6]"
0.001482928311483706,48,"[1,6]"
4.6530851219884056e-14,49,"[1,6]"
2.7241769373638666e-11,50,"[1,6]"
8.384767496642512e-5,51,"[1,6]"
1.4942607950710254e-8,52,"[1,6]"
5.5148833197043495e-15,53,"[1,6]"
1.506945539115571e-8,54,"[1,6]"
9.634310305149016e-5,55,"[1,6]"
2.0754499333687657e-5,56,"[1,6]"
5.5620983178048806e-6,57,"[1,6]"
3.8077196089883096e-17,58,"[1,6]"
4.615477258315082e-8,59,"[1,6]"
2.1278869077404208e-5,60,"[1,6]"
2.6194482964344646e-11,61,"[1,6]"
4.302366847937132e-5,62,"[1,6]"
8.382592499267539e-9,63,"[1,6]"
0.0036841492906206463,64,"[1,6]"
0.0009281048272837658,65,"[1,6]"
0.00014734788501235996,66,"[1,6]"
3.468238907040254e-8,67,"[1,6]"
2.306818125317728e-13,68,"[1,6]"
0.00010536613383504242,69,"[1,6]"
2.5220242816292497e-9,70,"[1,6]"
0.00028929596468238255,71,"[1,6]"
1.5567445239313829e-15,72,"[1,6]"
8.034136303170246e-7,73,"[1,6]"
1.6388656896827322e-18,74,"[1,6]"
2.280757289799425e-5,75,"[1,6]"
1.0447342627279901e-8,76,"[1,6]"
0.0011547626997856601,77,"[1,6]"
1.659241748030873e-7,78,"[1,6]"
1.171342320750746e-7,79,"[1,6]"
1.3380730790464586e-24,80,"[1,6]"
1.9566847128275896e-19,81,"[1,6]"
8.311187582592273e-5,82,"[1,6]"
1.1928717818321108e-5,83,"[1,6]"
2.9436024890569867e-14,84,"[1,6]"
1.3164031644023313e-7,85,"[1,6]"
1.034454550342459e-7,86,"[1,6]"
0.00019122902728455722,87,"[1,6]"
0.0002957453410400238,88,"[1,6]"
8.121117161463695e-5,89,"[1,6]"
1.737033762989115e-14,90,"[1,6]"
7.350054818053778e-18,91,"[1,6]"
1.0215542765212904e-12,92,"[1,6]"
2.1032029642592185e-5,93,"[1,6]"
0.00021377572960895933,94,"[1,6]"
0.004177734171508766,95,"[1,6]"
8.168077809644151e-13,96,"[1,6]"
2.2509967964483022e-11,97,"[1,6]"
3.1090708198590193e-9,98,"[1,6]"
2.8266499708678116e-10,99,"[1,6]"
5.01561991435191e-26,100,"[1,6]"
0.01526617183144716,1,"[2,6]"
0.030269072406700077,2,"[2,6]"
0.03123935525165752,3,"[2,6]"
0.02133510926200423,4,"[2,6]"
0.01636153909739827,5,"[2,6]"
0.011936243386349483,6,"[2,6]"
0.012605136315568718,7,"[2,6]"
0.010706411469999167,8,"[2,6]"
0.020529782877871723,9,"[2,6]"
0.034721678649930636,10,"[2,6]"
0.024779466961998634,11,"[2,6]"
0.037673987614581454,12,"[2,6]"
0.035001172182848025,13,"[2,6]"
0.03036461947699475,14,"[2,6]"
0.03636012647984665,15,"[2,6]"
0.017771484670005805,16,"[2,6]"
0.022420533982483053,17,"[2,6]"
0.03202547072139148,18,"[2,6]"
0.02814284005444165,19,"[2,6]"
0.02781762741840495,20,"[2,6]"
0.03142220219179798,21,"[2,6]"
0.03824799268959653,22,"[2,6]"
0.024307977167700577,23,"[2,6]"
0.038765576079109805,24,"[2,6]"
0.04800441670723967,25,"[2,6]"
0.03882263755521008,26,"[2,6]"
0.04814800979858915,27,"[2,6]"
0.053317065355976134,28,"[2,6]"
0.03547131515784677,29,"[2,6]"
0.06403669719804266,30,"[2,6]"
0.028604844657549262,31,"[2,6]"
0.027564249827753788,32,"[2,6]"
0.023121527670743502,33,"[2,6]"
0.03051666815802981,34,"[2,6]"
0.037651003952286335,35,"[2,6]"
0.04535057270508661,36,"[2,6]"
0.0317907932631103,37,"[2,6]"
0.03222331869967353,38,"[2,6]"
0.06427467786933165,39,"[2,6]"
0.049915056132923956,40,"[2,6]"
0.07564745393850465,41,"[2,6]"
0.07205842205413607,42,"[2,6]"
0.055611293663309594,43,"[2,6]"
0.07190714438579902,44,"[2,6]"
0.04711510972681024,45,"[2,6]"
0.0538470969642593,46,"[2,6]"
0.07257096309688017,47,"[2,6]"
0.07073842911627765,48,"[2,6]"
0.06291150706427724,49,"[2,6]"
0.05661874925496064,50,"[2,6]"
0.05021859676893499,51,"[2,6]"
0.0395896629746786,52,"[2,6]"
0.06355990528882048,53,"[2,6]"
0.0496533000853772,54,"[2,6]"
0.029282892091968434,55,"[2,6]"
0.031199114084580135,56,"[2,6]"
0.0750089028929735,57,"[2,6]"
0.0619093404678813,58,"[2,6]"
0.05304775417047477,59,"[2,6]"
0.06312781631968466,60,"[2,6]"
0.0537331488998119,61,"[2,6]"
0.06388698638104355,62,"[2,6]"
0.07205281815129042,63,"[2,6]"
0.056802322538875766,64,"[2,6]"
0.07049151823175887,65,"[2,6]"
0.07977254433791096,66,"[2,6]"
0.05870925509888922,67,"[2,6]"
0.0777966609767021,68,"[2,6]"
0.06932033783487096,69,"[2,6]"
0.06089945469134799,70,"[2,6]"
0.06275796495069437,71,"[2,6]"
0.06986744655932696,72,"[2,6]"
0.05944936300845375,73,"[2,6]"
0.08170869251981579,74,"[2,6]"
0.05859830276296618,75,"[2,6]"
0.055315091532546226,76,"[2,6]"
0.0493530645780396,77,"[2,6]"
0.06114704012679027,78,"[2,6]"
0.05504597101245727,79,"[2,6]"
0.0737764268586954,80,"[2,6]"
0.06204107048552311,81,"[2,6]"
0.03576737868855407,82,"[2,6]"
0.034056716440157425,83,"[2,6]"
0.04122411739547337,84,"[2,6]"
0.04681666714177662,85,"[2,6]"
0.0675849311832877,86,"[2,6]"
0.05097226268419151,87,"[2,6]"
0.07008169951908574,88,"[2,6]"
0.06637503063945993,89,"[2,6]"
0.04062948268332821,90,"[2,6]"
0.03589255023849357,91,"[2,6]"
0.04991077610997771,92,"[2,6]"
0.0451895634952889,93,"[2,6]"
0.05248456110414639,94,"[2,6]"
0.05495191794085589,95,"[2,6]"
0.07261032361413357,96,"[2,6]"
0.05574033236821429,97,"[2,6]"
0.07314380101311685,98,"[2,6]"
0.059179477572704926,99,"[2,6]"
0.04886337409494513,100,"[2,6]"
0.002166652191357311,1,"[3,6]"
0.0006022607435105987,2,"[3,6]"
0.01292088735480163,3,"[3,6]"
0.011712725490208237,4,"[3,6]"
0.01624766323353637,5,"[3,6]"
0.011929259185172247,6,"[3,6]"
0.022568323863829773,7,"[3,6]"
0.00918198036254323,8,"[3,6]"
0.010154121236610312,9,"[3,6]"
0.005782806873866151,10,"[3,6]"
0.007526012464571783,11,"[3,6]"
0.00637937269555265,12,"[3,6]"
0.008194532373558935,13,"[3,6]"
0.010025267106508678,14,"[3,6]"
0.010127861899257467,15,"[3,6]"
0.012493024095838958,16,"[3,6]"
0.025825980877772433,17,"[3,6]"
0.016784649283158724,18,"[3,6]"
0.007831776133752657,19,"[3,6]"
0.0037300856268800463,20,"[3,6]"
0.002943795256455977,21,"[3,6]"
5.890914485163202e-7,22,"[3,6]"
1.1294564217170599e-13,23,"[3,6]"
0.0014941802829746048,24,"[3,6]"
1.0712289105953636e-17,25,"[3,6]"
5.1354558114278525e-6,26,"[3,6]"
2.5537298561525447e-7,27,"[3,6]"
1.4142151267020577e-6,28,"[3,6]"
2.26041571592246e-7,29,"[3,6]"
0.0013378804918078838,30,"[3,6]"
1.7528300639025104e-5,31,"[3,6]"
3.5527798737952087e-16,32,"[3,6]"
0.0010722321378657564,33,"[3,6]"
1.3522082123899996e-13,34,"[3,6]"
0.00028392767295254504,35,"[3,6]"
9.51732534237709e-7,36,"[3,6]"
1.5921510575656887e-13,37,"[3,6]"
3.6798957611758586e-9,38,"[3,6]"
7.330428782823783e-8,39,"[3,6]"
6.583738531064704e-10,40,"[3,6]"
7.64625294138912e-6,41,"[3,6]"
1.3459498798193709e-8,42,"[3,6]"
8.461243051742952e-7,43,"[3,6]"
3.395462829166458e-22,44,"[3,6]"
9.375432454897685e-7,45,"[3,6]"
0.00041127902935447563,46,"[3,6]"
0.00011687295253321036,47,"[3,6]"
2.7554073747044805e-6,48,"[3,6]"
3.965455643728977e-8,49,"[3,6]"
2.178242871990798e-7,50,"[3,6]"
4.852247255619846e-10,51,"[3,6]"
3.978728973827019e-14,52,"[3,6]"
2.4969849549121156e-5,53,"[3,6]"
0.00015502562681405128,54,"[3,6]"
8.433305562567672e-6,55,"[3,6]"
4.1967193301001636e-5,56,"[3,6]"
1.565910296524338e-8,57,"[3,6]"
0.0008499464505115193,58,"[3,6]"
5.387117512215635e-15,59,"[3,6]"
2.9379118660588374e-6,60,"[3,6]"
4.5172324625955065e-5,61,"[3,6]"
4.961664512920685e-5,62,"[3,6]"
0.0005783316488391436,63,"[3,6]"
2.0359054175932606e-5,64,"[3,6]"
2.946602668987395e-11,65,"[3,6]"
8.841268389003455e-9,66,"[3,6]"
1.2305189900238292e-8,67,"[3,6]"
7.596914194095094e-12,68,"[3,6]"
1.69084354150715e-6,69,"[3,6]"
2.555744136758715e-6,70,"[3,6]"
2.957000283943366e-6,71,"[3,6]"
0.0004142846487838741,72,"[3,6]"
0.0010672271466881588,73,"[3,6]"
0.0027409131244736226,74,"[3,6]"
0.002308148628627382,75,"[3,6]"
0.006396396583887721,76,"[3,6]"
0.011938666453265162,77,"[3,6]"
0.014109458578704838,78,"[3,6]"
0.00795543340997281,79,"[3,6]"
0.008631433396697611,80,"[3,6]"
0.012419847686956474,81,"[3,6]"
