pest,ptrue,x,y,type
0.007188601951906308,0.006916160330488252,0.6,0.9,Dirichlet
0.004847058098829722,0.0027865189641217425,0.6,1.0,Dirichlet
0.005965082988397516,0.00790415639971425,0.7,0.1,Dirichlet
0.007086433512742876,0.013358999567904227,0.7,0.2,Dirichlet
0.009728365581392532,0.014887847035367566,0.7,0.3,Dirichlet
0.014506285013132376,0.01480696168001143,0.7,0.4,Dirichlet
0.030314281909516294,0.013760653485737642,0.7,0.5,Dirichlet
0.01770808063158013,0.012056341630962336,0.7,0.6,Dirichlet
0.008143649293945059,0.009872933903318282,0.7,0.7,Dirichlet
0.006803266660838881,0.007328631614287817,0.7,0.8,Dirichlet
0.009625444043953262,0.0045119115728674,0.7,0.9,Dirichlet
0.00570009945109856,0.0015115631098291393,0.7,1.0,Dirichlet
0.003786926507357988,0.013005585403599224,0.8,0.1,Dirichlet
0.004515798335517151,0.017407198554201808,0.8,0.2,Dirichlet
0.006770831053529901,0.016791255477508135,0.8,0.3,Dirichlet
0.01163408232405196,0.014887847035367593,0.8,0.4,Dirichlet
0.013610277816650399,0.012485188325774388,0.8,0.5,Dirichlet
0.11305869065043024,0.0099078253724188,0.8,0.6,Dirichlet
0.011513798967989382,0.007328631614287817,0.8,0.7,Dirichlet
0.01142477210895079,0.004861823367466767,0.8,0.8,Dirichlet
0.010261357089313338,0.0026077869641267792,0.8,0.9,Dirichlet
0.004552354696550565,0.0007168578852488894,0.8,1.0,Dirichlet
0.09757355998169136,0.022220103131804295,0.9,0.1,Dirichlet
0.011644167677413258,0.021682573760348912,0.9,0.2,Dirichlet
0.00453833072762942,0.017407198554201794,0.9,0.3,Dirichlet
0.0032727235279077253,0.013358999567904178,0.9,0.4,Dirichlet
0.003964131104151589,0.009854844925158979,0.9,0.5,Dirichlet
0.002952784540597043,0.006916160330488252,0.9,0.6,Dirichlet
0.002890145309665397,0.0045119115728674,0.9,0.7,Dirichlet
0.004202222620087979,0.0026077869641267792,0.9,0.8,Dirichlet
0.0051693873508487035,0.001183109351946432,0.9,0.9,Dirichlet
0.0034560664440875088,0.0002573118411528519,0.9,1.0,Dirichlet
0.005344957157940103,0.04677897791911242,1.0,0.1,Dirichlet
0.004906994994685889,0.022220103131804315,1.0,0.2,Dirichlet
0.005791715714151517,0.013005585403599168,1.0,0.3,Dirichlet
0.008850773236989512,0.007904156399714285,1.0,0.4,Dirichlet
0.014164442818238894,0.004778113251792893,1.0,0.5,Dirichlet
0.015430540227208245,0.0027865189641217425,1.0,0.6,Dirichlet
0.008771618277324183,0.0015115631098291393,1.0,0.7,Dirichlet
0.017747920668232397,0.0007168578852488894,1.0,0.8,Dirichlet
0.016663736439289607,0.0002573118411528519,1.0,0.9,Dirichlet
0.006434596003029956,4.081209362427618e-5,1.0,1.0,Dirichlet
0.004321840220377085,4.0812093624218934e-5,0.1,0.1,Graph Laplacian
0.005469628223355218,0.0002573118411529126,0.1,0.2,Graph Laplacian
0.0072207465650759245,0.0007168578852488096,0.1,0.3,Graph Laplacian
0.008647523316072278,0.0015115631098292434,0.1,0.4,Graph Laplacian
0.009059469740581505,0.0027865189641217425,0.1,0.5,Graph Laplacian
0.0109755697494326,0.004778113251792865,0.1,0.6,Graph Laplacian
0.012912734698921697,0.00790415639971425,0.1,0.7,Graph Laplacian
0.015685626478076174,0.013005585403599224,0.1,0.8,Graph Laplacian
0.018812605162142962,0.022220103131804295,0.1,0.9,Graph Laplacian
0.014392819061764381,0.04677897791911242,0.1,1.0,Graph Laplacian
0.004052573485491833,0.0002573118411529126,0.2,0.1,Graph Laplacian
0.005315583269774305,0.0011831093519464164,0.2,0.2,Graph Laplacian
0.007100731493454756,0.002607786964126866,0.2,0.3,Graph Laplacian
0.008705478037453323,0.004511911572867296,0.2,0.4,Graph Laplacian
0.009182124625248016,0.0069161603304882385,0.2,0.5,Graph Laplacian
0.011382954205420454,0.009854844925159048,0.2,0.6,Graph Laplacian
0.013129949484636106,0.013358999567904227,0.2,0.7,Graph Laplacian
0.015564179438430508,0.017407198554201808,0.2,0.8,Graph Laplacian
0.017064728217860304,0.021682573760348905,0.2,0.9,Graph Laplacian
0.01395571638407116,0.022220103131804315,0.2,1.0,Graph Laplacian
0.004354512845389933,0.0007168578852488096,0.3,0.1,Graph Laplacian
0.0055277431228873755,0.002607786964126866,0.3,0.2,Graph Laplacian
0.007413668483914796,0.0048618233674666625,0.3,0.3,Graph Laplacian
0.008812482940123887,0.007328631614287817,0.3,0.4,Graph Laplacian
0.009512368619196509,0.009907825372418813,0.3,0.5,Graph Laplacian
0.011881165029016316,0.012485188325774346,0.3,0.6,Graph Laplacian
0.01339849382082285,0.014887847035367566,0.3,0.7,Graph Laplacian
0.015271591606421699,0.016791255477508135,0.3,0.8,Graph Laplacian
0.015457802536993888,0.017407198554201794,0.3,0.9,Graph Laplacian
0.013286576455255458,0.013005585403599168,0.3,1.0,Graph Laplacian
0.004703462972622542,0.0015115631098292434,0.4,0.1,Graph Laplacian
0.006098229521199511,0.004511911572867296,0.4,0.2,Graph Laplacian
0.008104661860738363,0.007328631614287817,0.4,0.3,Graph Laplacian
0.008741186394257569,0.009872933903318337,0.4,0.4,Graph Laplacian
0.009748593559122746,0.012056341630962322,0.4,0.5,Graph Laplacian
0.011909180847804538,0.013760653485737642,0.4,0.6,Graph Laplacian
0.013615635239006933,0.01480696168001143,0.4,0.7,Graph Laplacian
0.014875187043031273,0.014887847035367593,0.4,0.8,Graph Laplacian
0.014389308935186236,0.013358999567904178,0.4,0.9,Graph Laplacian
0.012864936245161003,0.007904156399714285,0.4,1.0,Graph Laplacian
0.00519753262918578,0.0027865189641217425,0.5,0.1,Graph Laplacian
0.006642251295341818,0.0069161603304882385,0.5,0.2,Graph Laplacian
0.008550917858051154,0.009907825372418813,0.5,0.3,Graph Laplacian
0.008951303580952528,0.012056341630962322,0.5,0.4,Graph Laplacian
0.01022495037544959,0.013431158265953771,0.5,0.5,Graph Laplacian
0.01165583929988997,0.014023195447591078,0.5,0.6,Graph Laplacian
0.013465802139092126,0.013760653485737642,0.5,0.7,Graph Laplacian
0.014918682652604811,0.012485188325774388,0.5,0.8,Graph Laplacian
0.013833410267040257,0.009854844925158979,0.5,0.9,Graph Laplacian
0.012907308436353487,0.004778113251792893,0.5,1.0,Graph Laplacian
0.005264739261553821,0.004778113251792865,0.6,0.1,Graph Laplacian
0.006804671504427844,0.009854844925159048,0.6,0.2,Graph Laplacian
0.008144508510700725,0.012485188325774346,0.6,0.3,Graph Laplacian
0.009395398997221218,0.013760653485737642,0.6,0.4,Graph Laplacian
0.010092958272274901,0.014023195447591078,0.6,0.5,Graph Laplacian
0.010957904899482236,0.013431158265953758,0.6,0.6,Graph Laplacian
0.012967522083651272,0.012056341630962336,0.6,0.7,Graph Laplacian
0.014939165556943102,0.0099078253724188,0.6,0.8,Graph Laplacian
0.013447959083475933,0.006916160330488252,0.6,0.9,Graph Laplacian
0.012731427846162722,0.0027865189641217425,0.6,1.0,Graph Laplacian
0.0056550634129979545,0.00790415639971425,0.7,0.1,Graph Laplacian
0.006506178123429487,0.013358999567904227,0.7,0.2,Graph Laplacian
0.007513964058871265,0.014887847035367566,0.7,0.3,Graph Laplacian
0.009305461649596426,0.01480696168001143,0.7,0.4,Graph Laplacian
0.009691336258965571,0.013760653485737642,0.7,0.5,Graph Laplacian
0.01018567584422765,0.012056341630962336,0.7,0.6,Graph Laplacian
0.011959698529502584,0.009872933903318282,0.7,0.7,Graph Laplacian
0.013584909425819407,0.007328631614287817,0.7,0.8,Graph Laplacian
0.012585118144257093,0.0045119115728674,0.7,0.9,Graph Laplacian
0.012241334021585268,0.0015115631098291393,0.7,1.0,Graph Laplacian
0.0055436182601361845,0.013005585403599224,0.8,0.1,Graph Laplacian
0.005934812998742851,0.017407198554201808,0.8,0.2,Graph Laplacian
0.006998298552472088,0.016791255477508135,0.8,0.3,Graph Laplacian
0.008737183766412504,0.014887847035367593,0.8,0.4,Graph Laplacian
0.009205827337625155,0.012485188325774388,0.8,0.5,Graph Laplacian
0.009730019076769306,0.0099078253724188,0.8,0.6,Graph Laplacian
0.010870555045480158,0.007328631614287817,0.8,0.7,Graph Laplacian
0.012441125884368619,0.004861823367466767,0.8,0.8,Graph Laplacian
0.011648736489214684,0.0026077869641267792,0.8,0.9,Graph Laplacian
0.012206960316414783,0.0007168578852488894,0.8,1.0,Graph Laplacian
0.005657539939817031,0.022220103131804295,0.9,0.1,Graph Laplacian
0.005823350272457177,0.021682573760348912,0.9,0.2,Graph Laplacian
0.0069376095526274915,0.017407198554201794,0.9,0.3,Graph Laplacian
0.008197251696704363,0.013358999567904178,0.9,0.4,Graph Laplacian
0.008923745448968899,0.009854844925158979,0.9,0.5,Graph Laplacian
0.009342701804340759,0.006916160330488252,0.9,0.6,Graph Laplacian
0.010082192854604701,0.0045119115728674,0.9,0.7,Graph Laplacian
0.01113847652329695,0.0026077869641267792,0.9,0.8,Graph Laplacian
0.010948146899729796,0.001183109351946432,0.9,0.9,Graph Laplacian
0.011517604025491892,0.0002573118411528519,0.9,1.0,Graph Laplacian
0.005962093969627722,0.04677897791911242,1.0,0.1,Graph Laplacian
0.0059187283866297255,0.022220103131804315,1.0,0.2,Graph Laplacian
0.006504095197762559,0.013005585403599168,1.0,0.3,Graph Laplacian
0.007495119439514441,0.007904156399714285,1.0,0.4,Graph Laplacian
0.008509830773137404,0.004778113251792893,1.0,0.5,Graph Laplacian
0.009008299331548385,0.0027865189641217425,1.0,0.6,Graph Laplacian
0.009804777197324439,0.0015115631098291393,1.0,0.7,Graph Laplacian
0.010409451798986438,0.0007168578852488894,1.0,0.8,Graph Laplacian
0.010453468328749932,0.0002573118411528519,1.0,0.9,Graph Laplacian
0.010806014876141554,4.081209362427618e-5,1.0,1.0,Graph Laplacian
