binprob,loss,x,y,method
0.00021160670352661683,1.9325949550017558,0.08,1.02,D
0.00021595530104272074,1.9348759141991319,0.08,1.04,D
0.00021674639873357876,1.9329408840839155,0.08,1.06,D
0.00019620634032778075,1.9365674838006526,0.08,1.08,D
0.00015941367667560082,1.9389235293959541,0.08,1.1,D
0.00022501033957348358,1.9393522774525245,0.08,1.12,D
0.00021200376628977775,1.9371175339294648,0.08,1.14,D
0.0002078539513318406,1.9412065052822363,0.08,1.16,D
0.00019671872971446504,1.937914906877614,0.08,1.18,D
0.0001864753558115014,1.941252139139139,0.08,1.2,D
0.00024793819485672706,1.9402958275316735,0.08,1.22,D
0.00018043847281389535,1.9459032417305124,0.08,1.24,D
0.00019739895381238747,1.9368765343941334,0.08,1.26,D
0.00016738365496893944,1.9397795023100968,0.08,1.28,D
0.00019511466127773824,1.9415566151880077,0.08,1.3,D
0.00020353944881933175,1.944234083127067,0.08,1.32,D
0.00020536534885570794,1.9377581383953966,0.08,1.34,D
0.000172096394839104,1.9422351869106043,0.08,1.36,D
0.00019763803653909877,1.9369323793027582,0.08,1.38,D
0.0002832764472821028,1.9398668047540697,0.08,1.4,D
0.0002483623067907181,1.9416494300535254,0.08,1.42,D
0.00024970114215256165,1.9405326687759208,0.08,1.44,D
0.00022419411351084763,1.9361834391408563,0.08,1.46,D
0.00018658756481007652,1.9373585058189724,0.08,1.48,D
0.00020058156500950822,1.9393003684730443,0.08,1.5,D
0.0001898841572606814,1.9414615822073937,0.08,1.52,D
0.00018155978748402168,1.9414673212692066,0.08,1.54,D
0.00018167879120956152,1.9422874084605322,0.08,1.56,D
0.00017798157934399068,1.9396461535542218,0.08,1.58,D
0.0002786451200223834,1.9397342506091577,0.08,1.6,D
0.00018916910298903312,1.940309713277986,0.08,1.62,D
0.00021713985136109025,1.9391121714784523,0.08,1.64,D
0.00021010671333387629,1.9438851369127754,0.08,1.66,D
0.0002854961861426502,1.9397994346666223,0.08,1.68,D
0.00021616921945314858,1.9421610849013224,0.08,1.7,D
0.00018130164814954684,1.9416496816434627,0.08,1.72,D
0.0001922322697442636,1.9402098725586816,0.08,1.74,D
0.00023615771734600784,1.93999438862346,0.08,1.76,D
0.00023258798968928964,1.9428410171688906,0.08,1.78,D
0.00026636740148437547,1.944266890509566,0.08,1.8,D
0.0002229029578993214,1.9480355048060358,0.08,1.82,D
0.0001818131113767328,1.939056695006125,0.08,1.84,D
0.00019790767825622198,1.942534133735303,0.08,1.86,D
0.00020736005101793976,1.939130704909621,0.08,1.88,D
0.00021162569614908795,1.9425433044647311,0.08,1.9,D
0.0002066977394714686,1.9450413897746364,0.08,1.92,D
0.0001885739944363255,1.9457492583373521,0.08,1.94,D
0.0002089718841427669,1.9434193395808823,0.08,1.96,D
0.0002477873533609092,1.9437058384368258,0.08,1.98,D
0.0001701315063660785,1.941200639281745,0.08,2.0,D
0.0002068062156883563,1.9364328078119402,0.1,0.02,D
0.0001726099124116151,1.9322744998068584,0.1,0.04,D
0.00014926693258992464,1.9337164571281196,0.1,0.06,D
0.00019040905214709429,1.9344126872627834,0.1,0.08,D
0.00017713464929410453,1.9345198200158122,0.1,0.1,D
0.00016016705443585276,1.9342520989904086,0.1,0.12,D
0.00019224213619694865,1.9345272031538552,0.1,0.14,D
0.0001894536446440086,1.9387363118954393,0.1,0.16,D
0.00018039983485813697,1.936394892066894,0.1,0.18,D
0.00019697071469063825,1.9354548147900372,0.1,0.2,D
0.00018185790029457064,1.9346209813676418,0.1,0.22,D
0.0001621678099466414,1.9354053932446973,0.1,0.24,D
0.00021485060364144525,1.9367408128434498,0.1,0.26,D
0.0001916076604490259,1.9355306155958227,0.1,0.28,D
0.00017857512441126454,1.9373289029910294,0.1,0.3,D
0.00016027818029667023,1.9374537743095124,0.1,0.32,D
0.00017429955676507864,1.9333799268279495,0.1,0.34,D
0.0001990246987423631,1.9381839224350155,0.1,0.36,D
0.00019843591954712676,1.9409264504910855,0.1,0.38,D
0.00022745439658730383,1.9374180812747457,0.1,0.4,D
0.00018410144376223507,1.9369338144578157,0.1,0.42,D
0.00019072669456455981,1.9370576173937766,0.1,0.44,D
0.00022182821562474403,1.9353781409589776,0.1,0.46,D
0.00026076497704905475,1.9377295388699094,0.1,0.48,D
0.00022313454089414072,1.940672697899967,0.1,0.5,D
0.0001940954277353073,1.9389243816653943,0.1,0.52,D
0.00019099606454709724,1.9377864057234357,0.1,0.54,D
0.0001909260075671214,1.9388407630138922,0.1,0.56,D
0.0001795581277853729,1.9410282287102893,0.1,0.58,D
0.0002015583274981466,1.939488406523252,0.1,0.6,D
0.00019192753217291762,1.9389577540769876,0.1,0.62,D
0.0001883140983755895,1.937957778330626,0.1,0.64,D
0.00017478976674256263,1.937910663764039,0.1,0.66,D
0.0001970160472143809,1.9400860445389627,0.1,0.68,D
0.00020113261038856914,1.9352190174706883,0.1,0.7,D
0.00021183887193123224,1.9394666887991945,0.1,0.72,D
0.00019542119649606536,1.9414791037469745,0.1,0.74,D
0.00020634336747254027,1.9368328173714269,0.1,0.76,D
0.00020113105121405872,1.9379574436554823,0.1,0.78,D
0.0002154360997079256,1.9383715953406648,0.1,0.8,D
0.00018925749358399694,1.9376600333670304,0.1,0.82,D
0.00022533012763878164,1.9417574805219513,0.1,0.84,D
0.0001686217960682392,1.9407889600487627,0.1,0.86,D
0.00020645584920712118,1.9414609517107027,0.1,0.88,D
0.0001953271707650845,1.9417958624690022,0.1,0.9,D
0.00020368129917334397,1.942189779033043,0.1,0.92,D
0.00018327074100861764,1.940700015066247,0.1,0.94,D
0.00021164682804246897,1.9402355671169165,0.1,0.96,D
0.00018250427954626388,1.9396877336804985,0.1,0.98,D
0.0001824315863067041,1.9421973706583013,0.1,1.0,D
0.00018419002974312177,1.9422448520218776,0.1,1.02,D
0.00019778238200988054,1.938382396396414,0.1,1.04,D
0.00022475887962998873,1.9415713033556312,0.1,1.06,D
0.00023272464512351078,1.9382224783579696,0.1,1.08,D
0.0001847911108624198,1.9413110910258693,0.1,1.1,D
0.00024132301799170946,1.941182614164744,0.1,1.12,D
0.00021079883449719148,1.9388669806087997,0.1,1.14,D
0.0001753125624084919,1.9411137551077293,0.1,1.16,D
0.00023539485009217863,1.93941728896934,0.1,1.18,D
0.0001934257153752434,1.9433594149969493,0.1,1.2,D
0.00018964949579922816,1.9378487255901633,0.1,1.22,D
0.0001965218440279456,1.9421776551057421,0.1,1.24,D
0.0001887657799380727,1.943655814184357,0.1,1.26,D
0.0001935261710671126,1.9399080029646207,0.1,1.28,D
0.00021029516528297664,1.9413861157595227,0.1,1.3,D
0.00019010433622197202,1.9415544566965404,0.1,1.32,D
0.00019891986072724933,1.9398771933572048,0.1,1.34,D
0.0002032780218277057,1.9391267678573048,0.1,1.36,D
0.00018009613118106919,1.943560082419466,0.1,1.38,D
0.00019158040161478755,1.9422476851196862,0.1,1.4,D
0.0002597952817081173,1.9476966155048416,0.1,1.42,D
0.0002287184715275876,1.9368578695403553,0.1,1.44,D
0.0002024542567393129,1.9433181859209734,0.1,1.46,D
0.00022481315504269256,1.9407350468657616,0.1,1.48,D
0.0001942419833164767,1.946889789767794,0.1,1.5,D
0.0002187005764402181,1.9383286824014867,0.1,1.52,D
0.00021726440865084211,1.9420053233102363,0.1,1.54,D
0.00020293391128880703,1.9404117261884344,0.1,1.56,D
0.00020740970879113544,1.9450115563302752,0.1,1.58,D
0.00023256332153530064,1.9435153228570672,0.1,1.6,D
0.0001740145145959157,1.9402658325252968,0.1,1.62,D
0.00019981271828318023,1.9440210211225344,0.1,1.64,D
0.00020257497240942473,1.9459803238175248,0.1,1.66,D
0.00022892846683734926,1.9425202710827991,0.1,1.68,D
0.0002094293564751799,1.945031356223813,0.1,1.7,D
0.00019261854083389105,1.945991601561116,0.1,1.72,D
